Date_Time,Open,High,Low,Close,Volume,rsi,macd_decision,obv,Close_ema_50_Close_ema_50_derivative_distance,Close_ema_50_derivative,Close_ema_50_crossover_count,Close_ema_50_classification,Close_increase_decrease,Sentiment score,Score,Frequency
2018-01-02,169.99,172.24,169.25,172.09,41108,50.86177762757685,0.4974108358088827,1634431,0.01579313327576189,0.10920752831492564,1.0,1,0,0.0,0.14366437785447594,821.0
2018-01-03,172.5,174.54,171.83,171.85,43686,47.25274725274729,0.4243153827893742,1590745,0.013804921909958898,0.09551311543984298,2.0,1,1,0.13312208018341842,0.15156986164756084,802.0
2018-01-04,172.75,173.46,172.07,173.16,41074,49.071618037135345,0.2794616486338447,1631819,0.020671192702654335,0.14314005208925096,3.0,1,1,0.14169222573261012,0.16664562695486854,748.0
2018-01-05,173.54,175.21,173.03,174.95,43982,51.1786600496279,0.06595525789602152,1675801,0.029961054788055615,0.2077227951446048,4.0,1,0,0.12729681249746744,0.132278623603848,882.0
2018-01-08,174.53,175.57,173.91,174.17,40778,66.88256829062257,-0.01552785952225122,1635023,0.024349969229174897,0.16898856788401417,5.0,1,0,0.12490441545161406,0.14867059871831062,803.0
2018-01-09,174.6,175.04,173.37,174.02,47565,65.66037735849076,-0.05015960435246136,1587458,0.02252673462984492,0.1564792122806864,6.0,1,1,0.11584067673929585,0.13679534579300964,856.0
2018-01-10,173.15,174.28,172.97,174.08,49174,63.47197106690792,-0.06689774873329035,1636632,0.021962357270739905,0.152695713759897,7.0,1,1,0.10562929292677108,0.14615059296841193,802.0
2018-01-11,174.63,175.47,174.37,175.24,41227,64.14967510643075,-0.14159004652022467,1677859,0.027612826545980195,0.19219784263205497,8.0,1,1,0.12243742762346815,0.14524595799863813,723.0
2018-01-12,176.31,177.33,175.58,176.98,48792,67.0378619153675,-0.28538292388790554,1726651,0.03627944893433192,0.25289596645041,9.0,1,0,0.12985289520613208,0.14229014691536568,823.0
2018-01-16,178.27,179.38,176.12,176.19,64553,57.515923566878975,-0.30283971072881033,1662098,0.030374696880771497,0.2119980854131427,10.0,1,1,0.10215626170334492,0.14596629688753834,826.0
2018-01-17,175.3,179.24,175.05,179.13,58689,55.62267657992565,-0.47754602303306704,1720787,0.04561756634588523,0.31897855265185626,11.0,1,0,0.13774378430577208,0.11942176030941393,1262.0
2018-01-18,179.08,180.09,178.22,178.85,54887,58.426293736736156,-0.535073596411743,1665900,0.04218555813299197,0.2954891976458782,12.0,1,0,0.12012009182294227,0.13083308843575925,1163.0
2018-01-19,178.81,179.55,177.39,178.45,49192,55.32844437509754,-0.5072624552863383,1616708,0.03823201532665863,0.2682151114636895,13.0,1,0,0.1154410123527262,0.1264606152272797,752.0
2018-01-22,177.38,177.77,176.6,177.09,44262,53.953441192879225,-0.3649994561597629,1572446,0.029095866398945045,0.2043635384651168,14.0,1,0,0.10405448305725473,0.1302184933838293,744.0
2018-01-23,177.59,179.43,176.49,176.65,54763,52.70555165144058,-0.21633825435154486,1517683,0.025471708975716535,0.17909438009394307,15.0,1,0,0.10847286328535606,0.13533833575258336,1055.0
2018-01-24,177.59,177.9,173.18,174.18,65992,52.70555165144058,0.058583087286203206,1451691,0.010691840708690562,0.07520832597262483,16.0,0,0,0.11277492179240407,0.11545626708154635,1120.0
2018-01-25,174.9,175.04,170.51,171.3,64700,42.98490776970368,0.4242617269483231,1386991,-0.005784868410868429,-0.04068219661456851,1.0,0,1,0.1111533839649534,0.13764964084194986,1222.0
2018-01-26,172.08,172.3,170.03,171.4,59291,33.63057324840756,0.6365121877329385,1446282,-0.005001398028082134,-0.03516524772771845,2.0,0,0,0.11504112181126205,0.18602432724476706,1208.0
2018-01-29,170.29,170.31,167.04,167.9,56798,33.63057324840756,0.9697631682279324,1389484,-0.024350601965689278,-0.1710411203658282,3.0,0,0,0.11235229290746493,0.10716722111511126,1601.0
2018-01-30,166.01,167.36,164.69,167.05,64970,30.762060125844712,1.1900582676989453,1324514,-0.0281736020905244,-0.197666958782861,4.0,0,0,0.09994686806245057,0.10724048339793177,1473.0
2018-01-31,166.55,168.43,166.33,166.56,56353,33.697782362042176,1.3023198336380466,1268161,-0.029843888542302237,-0.20913099961489934,5.0,0,1,0.09590047955972768,0.15466769459969568,1347.0
2018-02-01,167.13,169.61,162.62,169.38,65705,38.167938931297606,1.1267784193571928,1333866,-0.012898913101729297,-0.09034154864960442,6.0,0,0,0.10878041261015993,0.10393059711497388,2429.0
2018-02-02,167.29,167.4,160.07,160.4,76020,36.68614357262097,1.5305301208566437,1257846,-0.06283456084799065,-0.43895560556532587,7.0,0,0,0.10376071259604687,0.09596913197957163,2154.0
2018-02-05,158.7,163.85,155.64,156.0,74545,35.92612460724955,1.9804329051691902,1183301,-0.08536650604540241,-0.5942906798568686,8.0,0,1,0.10979221564382373,0.11453691004614742,1387.0
2018-02-06,154.49,163.7,153.97,162.8,76674,47.577092511013205,1.7164060047620597,1259975,-0.0437917710983797,-0.3043184963330816,9.0,0,0,0.1015343111333657,0.12294666722657607,1274.0
2018-02-07,162.54,163.03,158.73,158.86,74000,47.577092511013205,1.7002322084157608,1185975,-0.0644778238569039,-0.4468942415749382,10.0,0,0,0.11015299453457214,0.12684833139635202,1173.0
2018-02-08,160.47,160.99,155.02,156.03,75003,50.613702298594035,1.7655430131504248,1110972,-0.07821038699971385,-0.540349369356278,11.0,0,1,0.1202020026643658,0.14239940613991514,992.0
2018-02-09,156.27,157.87,150.22,156.08,71416,43.71923544077223,1.6906841854639456,1182388,-0.07508894180330164,-0.5171984136952688,12.0,0,1,0.11225804828245683,0.13130901756205499,859.0
2018-02-12,158.86,163.88,156.98,162.83,73980,50.75491573033709,1.1004622123313155,1256368,-0.033759669834036644,-0.2322102406091915,13.0,0,1,0.11550226035882585,0.1384487376878325,863.0
2018-02-13,162.01,164.74,161.38,164.19,69789,48.17551963048498,0.5596300469982278,1326157,-0.024706834470576963,-0.16977062333037907,14.0,0,1,0.12559359634768952,0.1386527864661619,1014.0
2018-02-14,164.47,167.86,161.79,167.84,70179,57.82452999104744,-0.06931218807728401,1396336,-0.002907421765709045,-0.01997569692525758,15.0,1,1,0.13917389057998542,0.14570710198114362,950.0
2018-02-15,169.04,173.16,168.84,173.09,73189,67.77766487145615,-0.8224602022623748,1469525,0.027142246678234644,0.18669001667964835,1.0,1,0,0.1222448253004084,0.13950534993323327,1061.0
2018-02-16,172.44,174.81,171.75,172.45,69760,70.25983146067415,-1.2362161360523358,1399765,0.022408409441307273,0.15427080033924767,2.0,1,0,0.1298267895720085,0.1475102300821426,840.0
2018-02-20,171.73,174.25,171.39,171.72,65008,76.8521719092061,-1.4069967428408416,1334757,0.01735909596314727,0.11959351405144503,3.0,1,0,0.12789448794460634,0.1251077352361986,776.0
2018-02-21,173.06,174.11,170.5,170.8,63309,75.36297384328573,-1.4012003339612387,1271448,0.011436192687779895,0.07882514095138049,4.0,1,1,0.12256501646044887,0.1478821649029984,747.0
2018-02-22,171.6,173.94,171.53,172.88,63028,74.83699728809651,-1.4732921023159153,1334476,0.02280070161755821,0.15730258640428474,5.0,1,1,0.11374598985877968,0.15797383325042286,818.0
2018-02-23,173.5,175.64,173.22,175.54,55876,74.15473968056423,-1.6240798158898704,1390352,0.03697075297001438,0.2554475830158651,6.0,1,1,0.11389207095278515,0.14317710156367267,686.0
2018-02-26,176.26,179.37,176.21,178.97,58679,77.21793635486979,-1.8617260769446595,1449031,0.054865289844416,0.3799398346623377,7.0,1,0,0.0997256718002478,0.1288196675171314,1035.0
2018-02-27,178.49,180.46,178.12,178.35,71592,73.42535234690057,-1.8786509943550158,1377439,0.04910406697080911,0.34072650781280345,8.0,1,1,0.11721848064737925,0.12407835252212683,1041.0
2018-02-28,179.01,180.61,178.02,178.44,67677,71.13786875376276,-1.797373533196744,1445116,0.047594422928345745,0.33089409574171214,9.0,1,0,0.1078640595030204,0.13588150521636574,836.0
2018-03-01,177.8,179.76,172.65,175.12,70450,69.6657036731325,-1.4370906109947073,1374666,0.02697139072887646,0.18772177826164693,10.0,1,1,0.10197596829529547,0.13588150521636574,836.0
2018-03-02,172.28,176.29,172.24,176.19,73554,68.85194479297363,-1.1977032211291476,1448220,0.0319009169417797,0.22232092421216976,11.0,1,1,0.0882428957889538,0.13588150521636574,836.0
2018-03-05,175.5,177.73,174.49,176.61,61847,58.67346938775505,-1.002428601949181,1510067,0.03296884690370803,0.23007304483132884,12.0,1,0,0.0882428957889538,0.13588150521636574,836.0
2018-03-06,177.93,178.24,176.12,176.54,64099,59.70547433571659,-0.8114842382170229,1445968,0.031242693871539405,0.21830547444577064,13.0,1,0,0.0882428957889538,0.13588150521636574,836.0
2018-03-07,175.47,175.82,174.23,174.85,60650,57.66273705791902,-0.5280294616661447,1385318,0.02051544896688106,0.14346996564395909,14.0,1,1,0.0882428957889538,0.13588150521636574,836.0
2018-03-08,175.29,177.1,175.05,176.85,61223,53.119349005424944,-0.43573381189322147,1446541,0.030887205755525143,0.2162750650304872,15.0,1,1,0.0882428957889538,0.13588150521636574,836.0
2018-03-09,176.56,179.97,176.53,179.97,60230,52.104920658757614,-0.5385739478680813,1506771,0.04705914722252466,0.33014663110770925,16.0,1,1,0.0882428957889538,0.13588150521636574,836.0
2018-03-12,180.38,182.38,180.08,181.79,51257,54.53134572187057,-0.67413988214575,1558028,0.055262212373021535,0.3885722534172089,17.0,1,0,0.0882428957889538,0.13588150521636574,836.0
2018-03-13,181.74,183.48,179.21,179.66,70168,53.45076060848681,-0.5694948492729148,1487860,0.04114640914166347,0.2898047140675146,18.0,1,0,0.0882428957889538,0.13588150521636574,836.0
2018-03-14,180.5,180.8,177.79,178.05,68686,51.40143074938435,-0.3516630926175943,1419174,0.030530518117953046,0.2153025684177976,19.0,1,1,0.0882428957889538,0.13588150521636574,836.0
2018-03-15,178.03,180.19,178.02,178.82,55118,45.11918274687854,-0.22539171948423764,1474292,0.033569074598029054,0.23705540887200982,20.0,1,0,0.0882428957889538,0.13588150521636574,836.0
2018-03-16,178.52,179.1,177.61,177.89,54985,38.26544622425629,-0.054124233145491196,1419307,0.02705817638755259,0.19128853009272007,21.0,1,0,0.0882428957889538,0.13588150521636574,836.0
2018-03-19,177.25,177.43,173.62,175.68,69701,35.51223241590215,0.21817779035300955,1349606,0.013730185022988355,0.09712035244203321,22.0,1,0,0.0882428957889538,0.13588150521636574,836.0
2018-03-20,175.87,176.76,174.92,175.27,61313,39.576701367977286,0.4241627161606285,1288293,0.010913828198388919,0.07723327979724104,23.0,0,0,0.0882428957889538,0.13588150521636574,836.0
2018-03-21,175.0,175.24,171.22,171.4,61526,39.576701367977286,0.7976256639061647,1226767,-0.010964927879938937,-0.0775601821555938,1.0,0,0,0.0882428957889538,0.13588150521636574,836.0
2018-03-22,170.54,172.65,168.53,168.78,75237,41.66705493174302,1.1748930163716786,1151530,-0.025085989399459642,-0.17726370442397865,2.0,0,0,0.0882428957889538,0.13588150521636574,836.0
2018-03-23,169.04,169.91,164.97,164.98,77188,45.69159653905414,1.607394942455183,1074342,-0.045274679767135895,-0.3193317944465832,3.0,0,1,0.0882428957889538,0.13588150521636574,836.0
2018-03-26,168.1,173.09,166.4,172.51,69091,56.29155380448164,1.3251266542995577,1143433,-0.0016326792693955629,-0.011514861331050952,4.0,0,0,0.0882428957889538,0.13588150521636574,836.0
2018-03-27,173.51,175.13,167.0,168.4,76637,56.29155380448164,1.34946858849725,1066796,-0.024446051476775373,-0.17223976872980984,5.0,0,0,0.0882428957889538,0.13588150521636574,836.0
2018-03-28,167.91,169.99,165.19,166.68,79458,54.56043956043955,1.4091118972182848,987338,-0.0331053973628953,-0.2329362483874604,6.0,0,1,0.0882428957889538,0.13588150521636574,836.0
2018-03-29,167.92,171.74,166.86,168.12,71539,50.568678915135564,1.2828793540786165,1058877,-0.023804532174379854,-0.16733090531343464,7.0,0,0,0.0882428957889538,0.13588150521636574,836.0
2018-04-02,167.36,168.93,164.44,166.49,74271,50.59740259740255,1.2397570328795267,984606,-0.03200627558107777,-0.224690477654093,8.0,0,1,0.0882428957889538,0.13588150521636574,836.0
2018-04-03,167.77,168.72,164.86,168.38,65360,51.79741680982369,1.0235232983205969,1049966,-0.020210017429655756,-0.14176143931473462,9.0,0,1,0.0882428957889538,0.13588150521636574,836.0
2018-04-04,164.87,171.99,164.72,171.43,70625,51.909476661951885,0.6337607066051867,1120591,-0.002365974603665861,-0.01659432404747463,10.0,1,1,0.0882428957889538,0.13588150521636574,836.0
2018-04-05,172.5,174.22,172.05,172.74,67409,54.866618601297795,0.2652638543422876,1188000,0.0050503289014863185,0.03542898277791551,1.0,0,0,0.0882428957889538,0.13588150521636574,836.0
2018-04-06,170.52,172.47,168.17,168.3,72204,54.866618601297795,0.2957601464604017,1115796,-0.0199841243721152,-0.14007803615456282,1.0,0,1,0.0882428957889538,0.13588150521636574,836.0
2018-04-09,170.07,173.03,169.49,169.99,70520,57.27349703640983,0.1828625692670407,1186316,-0.009749309696425673,-0.06831027003084955,2.0,1,1,0.0882428957889538,0.13588150521636574,836.0
2018-04-10,172.57,173.96,171.53,172.93,74765,61.63639186461729,-0.09418209021572754,1261081,0.0070858573884024795,0.0496626817350716,1.0,1,0,0.0882428957889538,0.13588150521636574,836.0
2018-04-11,171.99,173.92,171.67,172.31,71086,53.750338478201954,-0.23218227874981734,1189995,0.0033384501794174494,0.02340140009840752,2.0,1,1,0.0882428957889538,0.13588150521636574,836.0
2018-04-12,173.5,174.98,173.0,174.1,66840,43.50973138169533,-0.4290692681364927,1256835,0.013214591020991125,0.09267977656512016,3.0,1,1,0.0882428957889538,0.13588150521636574,836.0
2018-04-13,174.54,175.83,173.82,174.73,69694,44.9944438832205,-0.5775377964643482,1326529,0.016208288803437085,0.11375115787629397,4.0,1,1,0.0882428957889538,0.13588150521636574,836.0
2018-04-16,175.48,176.24,174.81,175.92,62156,37.93631353337412,-0.7222971721102964,1388685,0.02220201850401528,0.15595699482233272,5.0,1,1,0.0882428957889538,0.13588150521636574,836.0
2018-04-17,176.77,178.93,176.4,178.21,63139,38.62039728682169,-0.9256963658770428,1451824,0.03406838664573673,0.2396449558096947,6.0,1,0,0.0882428957889538,0.13588150521636574,836.0
2018-04-18,178.23,178.81,176.86,177.84,61352,40.848964950302644,-0.9833225047394636,1390472,0.030631285017363945,0.21573731048380296,7.0,1,0,0.0882428957889538,0.13588150521636574,836.0
2018-04-19,174.62,175.35,172.62,172.7,75780,41.61558901682901,-0.6399086121550807,1314692,0.0008104751597307968,0.005708396347216649,8.0,0,0,0.0882428957889538,0.13588150521636574,836.0
2018-04-20,171.93,172.05,165.4,165.71,65075,41.61558901682901,0.05638823821976888,1249617,-0.038199857526480245,-0.26863310939191365,1.0,0,0,0.0882428957889538,0.13588150521636574,836.0
2018-04-23,166.83,166.95,164.06,165.12,74543,38.69877848046434,0.5288026899520002,1175074,-0.040057347909136384,-0.2812357325530286,2.0,0,0,0.0882428957889538,0.13588150521636574,836.0
2018-04-24,165.77,166.32,161.19,163.0,77669,36.455072612510875,0.9325630226950223,1097405,-0.05043158610705051,-0.3533441351979718,3.0,0,1,0.0882428957889538,0.13588150521636574,836.0
2018-04-25,162.27,165.41,162.27,164.01,69350,35.862640493085365,1.070251712366065,1166755,-0.04287568899072239,-0.2998796593078623,4.0,0,1,0.0882428957889538,0.13588150521636574,836.0
2018-04-26,163.96,165.7,163.34,164.8,63854,34.329466357308576,1.0455545480893589,1230609,-0.03682007947973051,-0.25713928051146695,5.0,0,0,0.0882428957889538,0.13588150521636574,836.0
2018-04-27,164.84,164.92,160.62,162.32,64304,34.01715777694889,1.126672473031217,1166305,-0.04940161248292138,-0.34431028911888006,6.0,0,1,0.0882428957889538,0.13588150521636574,836.0
2018-04-30,163.07,167.24,161.8,165.35,64880,30.676425181542697,0.9156576681460562,1231185,-0.030453310175973,-0.21198439542791903,7.0,1,1,0.0882428957889538,0.13588150521636574,836.0
2018-05-01,166.6,177.81,165.24,175.38,80051,46.010638297872354,0.08379085674644293,1311236,0.02721625372426056,0.18966205145159165,1.0,1,1,0.0882428957889538,0.13588150521636574,836.0
2018-05-02,176.42,177.74,173.77,176.36,69975,59.04113643089664,-0.5162472503478088,1381211,0.0316229313486445,0.22065569649268468,2.0,1,1,0.0882428957889538,0.13588150521636574,836.0
2018-05-03,175.74,177.48,174.42,176.92,77973,57.3682185455944,-0.9115445770489193,1459184,0.0334842666427688,0.2339633162380892,3.0,1,1,0.0882428957889538,0.13588150521636574,836.0
2018-05-04,178.75,184.23,178.07,183.81,76952,70.6239646604086,-1.559680427512357,1536136,0.07063672665062216,0.49498436266011936,4.0,1,1,0.0882428957889538,0.13588150521636574,836.0
2018-05-07,184.91,187.66,184.72,185.0,68263,67.99999999999994,-1.9649987031529084,1604399,0.0743002111956154,0.5222398778499269,5.0,1,1,0.0882428957889538,0.13588150521636574,836.0
2018-05-08,184.52,186.2,183.65,185.89,74011,66.18836420558301,-2.1732522446187037,1678410,0.07611485070837677,0.5366618434244117,6.0,1,1,0.0882428957889538,0.13588150521636574,836.0
2018-05-09,186.62,187.48,185.18,187.36,69378,70.18828451882847,-2.2791333972608028,1747788,0.08103711692643295,0.5732633397607287,7.0,1,1,0.0882428957889538,0.13588150521636574,836.0
2018-05-10,187.49,190.36,187.23,189.51,63571,72.33394879984036,-2.3535004602515492,1811359,0.0894500877505805,0.6350961499661878,8.0,1,0,0.0882428957889538,0.13588150521636574,836.0
2018-05-11,189.44,190.04,187.42,188.57,62295,72.33394879984036,-2.2016559732407783,1749064,0.08048503642380464,0.5733276734969479,9.0,1,0,0.0882428957889538,0.13588150521636574,836.0
2018-05-14,188.99,189.5,187.83,188.0,69203,75.03882657463335,-1.9345809243555343,1679861,0.07396681798320329,0.5284912941441178,10.0,1,0,0.0882428957889538,0.13588150521636574,836.0
2018-05-15,187.5,187.5,185.07,186.23,79625,76.14296081277217,-1.528291609224258,1600236,0.06119814738625955,0.4383543806482635,11.0,1,1,0.0882428957889538,0.13588150521636574,836.0
2018-05-16,186.18,188.44,185.47,188.06,71436,78.87706763997835,-1.282304150323446,1671672,0.06862445064950003,0.492928718662057,12.0,1,0,0.0882428957889538,0.13588150521636574,836.0
2018-05-17,187.55,188.89,186.32,186.78,68242,78.87706763997835,-0.9482902934004569,1603430,0.058803631232010045,0.4234021022439265,13.0,1,0,0.0882428957889538,0.13588150521636574,836.0
2018-05-18,187.01,187.8,186.09,186.3,65890,79.35574978054275,-0.6255055395195845,1537540,0.05376507934136033,0.3879745688226137,14.0,1,1,0.0882428957889538,0.13588150521636574,836.0
2018-05-21,187.85,189.26,186.88,187.47,63055,71.97478991596643,-0.43055337170441543,1600595,0.057877917243918046,0.4186422327903472,15.0,1,0,0.0882428957889538,0.13588150521636574,836.0
2018-05-22,188.3,188.87,186.75,187.25,72401,73.7375582138618,-0.23625603615392565,1528194,0.054294846018142544,0.3935974393475874,16.0,1,1,0.0882428957889538,0.13588150521636574,836.0
2018-05-23,185.91,188.49,185.72,188.23,78658,74.89077487068757,-0.128597245456473,1606852,0.0573325777110677,0.4165936181966856,17.0,1,0,0.0882428957889538,0.13588150521636574,836.0
2018-05-24,188.22,188.85,186.18,188.05,71769,66.0750853242321,-0.0065638787480657435,1535083,0.05399353497572185,0.39319779003213284,18.0,1,1,0.0882428957889538,0.13588150521636574,836.0
2018-05-25,188.15,189.64,187.58,188.58,73638,69.76024748646572,0.07278642208566666,1608721,0.054608234421829396,0.39856258257989907,19.0,1,0,0.0882428957889538,0.13588150521636574,836.0
2018-05-29,188.0,188.73,186.85,188.01,86092,70.81000373273625,0.19125766546803513,1522629,0.049304670113896464,0.36057973620418693,20.0,1,0,0.0882428957889538,0.13588150521636574,836.0
2018-05-30,187.95,187.97,186.75,187.35,75197,74.27114863788448,0.33334637423519586,1447432,0.04375379434717698,0.32055700145107835,21.0,1,0,0.0882428957889538,0.13588150521636574,836.0
2018-05-31,187.72,188.22,186.11,186.83,81317,63.68771434335294,0.4730952911048272,1366115,0.03919177798603242,0.2875939817863298,22.0,1,1,0.0882428957889538,0.13588150521636574,836.0
2018-06-01,187.7,190.24,187.47,190.23,71619,72.37790232185748,0.35280828056489844,1437734,0.05569789174130993,0.4096491197555281,23.0,1,1,0.0882428957889538,0.13588150521636574,836.0
2018-06-04,191.53,193.4,191.25,191.88,59140,70.75491647282725,0.18671822255886195,1496874,0.06215331207518768,0.4582903307454842,24.0,1,1,0.0882428957889538,0.13588150521636574,836.0
2018-06-05,192.65,193.92,192.33,193.12,65652,66.38494045332305,0.02636609061185835,1562526,0.06613178997507921,0.4889456118927171,25.0,1,1,0.0882428957889538,0.13588150521636574,836.0
2018-06-06,193.85,194.03,191.92,193.84,64130,61.4847715736039,-0.08885860518608979,1626656,0.06717264316975617,0.4980065682890711,26.0,1,0,0.0882428957889538,0.13588150521636574,836.0
2018-06-07,193.86,194.16,192.31,193.24,74553,58.21130885334513,-0.08531618634124216,1552103,0.061211388077645146,0.4549474871797088,27.0,1,0,0.0882428957889538,0.13588150521636574,836.0
2018-06-08,191.28,191.99,189.77,191.49,66862,59.3023255813952,0.06606622584758082,1485241,0.0494772683644304,0.36847895827068555,28.0,1,0,0.0882428957889538,0.13588150521636574,836.0
2018-06-11,191.49,191.96,190.18,191.16,52538,52.59259259259251,0.21140450461971572,1432703,0.045713859768478186,0.34108762657382385,29.0,1,1,0.0882428957889538,0.13588150521636574,836.0
2018-06-12,191.23,192.61,191.12,192.27,51964,49.767441860465034,0.2529562954009701,1484667,0.049654297517095894,0.3712410529826684,30.0,1,0,0.0882428957889538,0.13588150521636574,836.0
2018-06-13,192.36,192.85,190.44,190.63,49712,50.733137829911996,0.40220054958770657,1434955,0.039042652823731816,0.292368854826492,31.0,1,1,0.0882428957889538,0.13588150521636574,836.0
2018-06-14,191.32,191.52,190.19,190.8,53548,50.265957446808514,0.49469405514909326,1488503,0.038341730932676045,0.28757007620583863,32.0,1,0,0.0882428957889538,0.13588150521636574,836.0
2018-06-15,190.15,190.55,188.26,188.92,57104,49.492537313432855,0.6764673315251888,1431399,0.026978570147522314,0.20256732811935763,33.0,1,0,0.0882428957889538,0.13588150521636574,836.0
2018-06-18,187.58,189.21,187.17,188.7,54228,49.492537313432855,0.7971914552765273,1377171,0.02474653443249645,0.1859960603499644,34.0,1,0,0.0882428957889538,0.13588150521636574,836.0
2018-06-19,186.1,186.43,183.42,185.4,64002,50.175523544365106,1.0680640388036369,1313169,0.006556259825432591,0.049290332493114875,35.0,1,1,0.0882428957889538,0.13588150521636574,836.0
2018-06-20,186.6,187.19,185.7,186.48,53818,50.16059957173443,1.1368914781220125,1366987,0.01192683858247457,0.08971031945415575,36.0,1,0,0.0882428957889538,0.13588150521636574,836.0
2018-06-21,187.58,188.33,184.94,185.0,57895,38.59082094376218,1.2362549009393229,1309092,0.0037423299776254194,0.028153052024578074,37.0,1,0,0.0882428957889538,0.13588150521636574,836.0
2018-06-22,186.19,186.27,184.79,184.98,53322,35.30373195314634,1.2535574276573762,1255770,0.0034908172036867747,0.02626469704321721,38.0,0,0,0.0882428957889538,0.13588150521636574,836.0
2018-06-25,183.25,184.91,180.7,182.1,68988,30.07812500000007,1.3981801550148756,1186782,-0.01166253650655438,-0.08770646754672384,1.0,1,1,0.0882428957889538,0.13588150521636574,836.0
2018-06-26,183.32,186.51,182.51,184.3,65726,38.90784982935168,1.2876428875953976,1252508,0.0002669406551873681,0.0020075115727706816,1.0,0,0,0.0882428957889538,0.13588150521636574,836.0
2018-06-27,185.33,187.275,183.99,184.08,67257,39.05781584582459,1.1744747727670881,1185251,-0.000890760060725477,-0.006698665351649424,1.0,1,1,0.0882428957889538,0.13588150521636574,836.0
2018-06-28,183.24,186.2,183.22,185.56,67453,37.639099083058944,0.9544232592626858,1252704,0.006860058671236134,0.05160324309352404,1.0,0,0,0.0882428957889538,0.13588150521636574,836.0
2018-06-29,186.46,187.17,182.95,182.95,60392,40.996800155144044,0.9377536874457999,1192312,-0.007017621077262012,-0.052773354674855,1.0,1,1,0.0882428957889538,0.13588150521636574,836.0
2018-07-02,183.63,187.28,183.05,187.1,60279,51.88942067290519,0.6158890852663554,1252591,0.014889814192009219,0.11204128668495628,1.0,0,0,0.0882428957889538,0.13588150521636574,836.0
2018-07-03,187.57,187.93,183.6,183.6,34789,51.461420127924825,0.6064082173664662,1217802,-0.003935329365521971,-0.029607391224288904,1.0,1,1,0.0882428957889538,0.13588150521636574,836.0
2018-07-05,185.4,186.4,184.26,185.45,55316,51.89293465155527,0.45041379658041625,1273118,0.005860602255094891,0.04410270254922466,1.0,1,1,0.0882428957889538,0.13588150521636574,836.0
2018-07-06,184.69,188.43,184.57,187.93,55120,55.60688786224266,0.1695332922338105,1328238,0.01854048339912552,0.13962808676299687,2.0,1,1,0.0882428957889538,0.13588150521636574,836.0
2018-07-09,189.35,190.8,189.22,190.74,52848,56.5505901697104,-0.1963453993980447,1381086,0.03240285490657415,0.24434855394872557,3.0,1,0,0.0882428957889538,0.13588150521636574,836.0
2018-07-10,190.51,191.27,189.21,189.28,54377,54.27492532266235,-0.3233704071473116,1326709,0.02351703543238283,0.1775113557546888,4.0,1,0,0.0882428957889538,0.13588150521636574,836.0
2018-07-11,188.54,189.77,187.64,187.98,57993,56.36295180722884,-0.3035014920405299,1268716,0.015830585838867556,0.11956973396038961,5.0,1,1,0.0882428957889538,0.13588150521636574,836.0
2018-07-12,188.98,191.4,188.98,190.82,54182,60.58853546521513,-0.4561172601702239,1322898,0.029918507681730187,0.22625327380507088,6.0,1,1,0.0882428957889538,0.13588150521636574,836.0
2018-07-13,190.94,191.82,190.73,191.33,51154,58.048162230671714,-0.5591079752238499,1374052,0.03134975858127235,0.23738059640095344,7.0,1,0,0.0882428957889538,0.13588150521636574,836.0
2018-07-16,191.62,192.63,189.6,189.85,49446,64.03803131991046,-0.49732425377068,1324606,0.022434822676218446,0.17003233771856685,8.0,1,1,0.0882428957889538,0.13588150521636574,836.0
