Date_Time,Open,High,Low,Close,Volume,rsi,macd_decision,obv,Close_ema_50_Close_ema_50_derivative_distance,Close_ema_50_derivative,Close_ema_50_crossover_count,Close_ema_50_classification,Close_increase_decrease,revenue,eps,pe_ratio,debt_to_equity,price_to_book,Score,Frequency
2018-01-02 13:30:00,1172.81,1175.49,1172.12,1173.52,149,38.93167094487202,1.6745695587113845,7407,-0.0041578596459443,-0.1999879074339787,7.0,1,1,60453.0,3.75,1169.47,3.74,20.43,0.0679889807162534,22.0
2018-01-02 14:30:00,1174.6,1184.95,1170.5,1183.39,4984,56.99926590998937,0.7994249876684206,12391,0.0040516913829122,0.1949135791321623,1.0,1,1,60453.0,3.75,1169.47,3.74,20.43,0.1999004787100025,63.0
2018-01-02 15:30:00,1183.39,1184.5,1181.59,1183.59,3013,58.05672902836425,0.1924654922454384,15404,0.004055166426787,0.1951130466170525,2.0,1,1,60453.0,3.75,1169.47,3.74,20.43,0.0722978080120937,56.0
2018-01-02 16:30:00,1183.59,1187.89,1183.14,1187.16,2732,59.08336100963143,-0.4300871685387457,18136,0.006803964918206,0.3274615545929009,3.0,1,1,60453.0,3.75,1169.47,3.74,20.43,0.0830566200648167,61.0
2018-01-02 17:30:00,1187.16,1188.13,1184.98,1187.93,2321,56.18283638565128,-0.8501083697389602,20457,0.0071624594757655,0.3448160034322427,4.0,1,1,60453.0,3.75,1169.47,3.74,20.43,0.0833600713012477,34.0
2018-01-02 18:30:00,1187.93,1188.94,1186.28,1187.98,2721,55.23724261414503,-1.0732822834570002,23178,0.0069203524924799,0.3332545915329774,5.0,1,1,60453.0,3.75,1169.47,3.74,20.43,0.0980126600829725,48.0
2018-01-02 19:30:00,1188.05,1189.24,1187.22,1189.09,2382,49.75906670048137,-1.226577481832245,25560,0.0075505685706367,0.3637151957868809,6.0,1,0,60453.0,3.75,1169.47,3.74,20.43,0.1347777566527566,37.0
2018-01-02 20:30:00,1189.06,1189.75,1183.07,1185.6,2464,44.54029511918255,-1.031681195845892,23096,0.0044124622146851,0.2125891096773102,7.0,1,1,60453.0,3.75,1169.47,3.74,20.43,0.0961091328026811,31.0
2018-01-02 21:30:00,1185.6,1186.0,1185.27,1186.0,50,58.16385822196457,-0.8746613205315276,23146,0.0045641556144693,0.2199385563567375,8.0,1,1,60453.0,3.75,1169.47,3.74,20.43,0.0952537697014441,43.0
2018-01-03 13:30:00,1186.6,1188.38,1186.47,1187.24,125,56.75387079551583,-0.8012261944970853,23271,0.0053930965005477,0.2599409659112552,9.0,1,1,60453.0,3.75,1169.47,3.74,20.43,0.08644566083780271,18.846923828125
2018-01-03 14:30:00,1188.87,1198.14,1188.87,1196.55,5024,60.53065804237423,-1.297212351097922,28295,0.0127497953471498,0.6148452417580756,10.0,1,1,60453.0,3.75,1169.47,3.74,20.43,0.0932393763643763,52.0
2018-01-03 15:30:00,1196.54,1199.0,1196.52,1198.6,2554,65.89233410766627,-1.6578274735602885,30849,0.0139089620050391,0.6711258205125432,11.0,1,1,60453.0,3.75,1169.47,3.74,20.43,0.078691378066378,46.0
2018-01-03 16:30:00,1198.61,1200.75,1197.99,1200.34,2818,65.10041682455517,-1.8911286138500485,33667,0.014768768635691,0.7130424550020962,12.0,1,1,60453.0,3.75,1169.47,3.74,20.43,0.0818700518700518,37.0
2018-01-03 17:30:00,1200.36,1204.17,1199.82,1203.32,2738,65.17148093201892,-2.107225423796835,36405,0.0165988472430863,0.8019427508845638,13.0,1,0,60453.0,3.75,1169.47,3.74,20.43,0.1207289451532872,38.0
2018-01-03 18:30:00,1203.32,1204.62,1201.19,1203.21,2605,52.77927513714077,-2.09921136674226,33800,0.0158483667939526,0.7661802900656767,14.0,1,1,60453.0,3.75,1169.47,3.74,20.43,0.0585716031280547,31.0
2018-01-03 19:30:00,1203.2,1204.32,1201.89,1203.83,2526,47.32283464566945,-1.9929514373686563,36326,0.0157196967729029,0.7604477296708865,15.0,1,0,60453.0,3.75,1169.47,3.74,20.43,0.144674012855831,33.0
2018-01-03 20:30:00,1203.83,1204.8,1201.22,1201.45,2219,50.71692975364898,-1.634687888737048,34107,0.0131668056967447,0.6372929167423536,16.0,1,0,60453.0,3.75,1169.47,3.74,20.43,0.0905627485657973,41.0
2018-01-03 21:30:00,1201.45,1201.92,1201.28,1201.29,9,49.04427776433613,-1.2752035502109609,34098,0.0125144301629939,0.6060265278506449,17.0,1,1,60453.0,3.75,1169.47,3.74,20.43,0.1711987313821081,45.0
2018-01-04 13:30:00,1207.03,1209.29,1204.97,1207.52,305,54.99038256037655,-1.3386872322318135,34403,0.0170568562909552,0.8265745071505535,18.0,1,1,60453.0,3.75,1169.47,3.74,20.43,0.0947953666281891,22.400909423828125
2018-01-04 14:30:00,1207.17,1215.74,1207.17,1213.01,5587,63.73798650398812,-1.6136749455499002,39990,0.0208129861942742,1.0094539382428138,19.0,1,0,60453.0,3.75,1169.47,3.74,20.43,0.1193896876932591,49.0
2018-01-04 15:30:00,1213.01,1214.6,1206.59,1206.74,3538,65.31942633637621,-1.2526403597339009,36452,0.0149180833214287,0.7239851563508637,20.0,1,1,60453.0,3.75,1169.47,3.74,20.43,0.1228943545090235,38.0
2018-01-04 16:30:00,1206.74,1209.9,1206.0,1208.02,3367,63.86360548838544,-0.9908536892502048,39819,0.0153577432496447,0.7457896600235472,21.0,1,0,60453.0,3.75,1169.47,3.74,20.43,0.1283573232323232,40.0
2018-01-04 17:30:00,1207.99,1209.77,1204.66,1206.41,2496,62.01146430432561,-0.6183055747741291,37323,0.0134479334277258,0.6534057517872043,22.0,1,1,60453.0,3.75,1169.47,3.74,20.43,0.0852317821067821,22.0
2018-01-04 18:30:00,1206.39,1210.31,1205.29,1207.59,3033,61.96572621102089,-0.3725059593530222,40356,0.0138651015905617,0.6740565066188537,23.0,1,1,60453.0,3.75,1169.47,3.74,20.43,0.2342663725163724,39.0
2018-01-04 19:30:00,1207.61,1209.57,1206.37,1209.57,2169,56.22202327663397,-0.2692401842403349,42525,0.014909465708945,0.7252699769478568,24.0,1,0,60453.0,3.75,1169.47,3.74,20.43,0.105606968428397,35.0
2018-01-04 20:30:00,1209.56,1210.51,1208.56,1209.46,1986,50.225821523127664,-0.1267326512430733,40539,0.0142278356808389,0.692514291577254,25.0,1,1,60453.0,3.75,1169.47,3.74,20.43,0.1057183441558441,32.0
2018-01-04 21:30:00,1209.48,1209.67,1209.46,1209.49,40,48.15475707681112,0.0242547514077973,40579,0.0136864022586999,0.6665333389664738,26.0,1,1,60453.0,3.75,1169.47,3.74,20.43,0.0089804292929292,24.0
2018-01-05 13:30:00,1213.97,1216.89,1212.82,1214.7,411,51.8117647058826,-0.1579886171266915,40990,0.0173327285169585,0.844708502144158,27.0,1,1,60453.0,3.75,1169.47,3.74,20.43,0.14482428998568467,30.1939697265625
2018-01-05 14:30:00,1215.0,1217.55,1209.97,1216.91,5984,67.04482567792013,-0.3477279992970921,46974,0.0184174874145043,0.8982493451974278,28.0,1,1,60453.0,3.75,1169.47,3.74,20.43,0.1584051036682615,38.0
2018-01-05 15:30:00,1216.89,1219.34,1216.2,1217.85,3350,67.33406472847042,-0.4503783101522911,50324,0.0184371727037986,0.8998866257777536,29.0,1,1,60453.0,3.75,1169.47,3.74,20.43,0.1371325757575758,40.0
2018-01-05 16:30:00,1217.86,1220.5,1217.47,1220.01,2774,69.35860815372706,-0.5698928259728193,53098,0.0194342001772079,0.949302836531615,30.0,1,1,60453.0,3.75,1169.47,3.74,20.43,0.1240832021513839,33.0
2018-01-05 17:30:00,1219.99,1221.83,1219.5,1221.55,2188,68.51806936696654,-0.6528464977494792,55286,0.0198922632961816,0.9724674311776198,31.0,1,1,60453.0,3.75,1169.47,3.74,20.43,0.2044697332952541,45.0
2018-01-05 18:30:00,1221.7,1227.11,1221.7,1225.9,2678,64.20223989612072,-0.8863756383331856,57964,0.0225808032803022,1.1049196887781818,32.0,1,0,60453.0,3.75,1169.47,3.74,20.43,0.0801399963086009,43.0
2018-01-05 19:30:00,1226.03,1227.01,1223.17,1223.65,2860,57.71144278606874,-0.778823771624201,55104,0.0198759143838272,0.9733542107869652,33.0,1,1,60453.0,3.75,1169.47,3.74,20.43,0.1173615551115551,52.0
2018-01-05 20:30:00,1223.6,1228.9,1223.6,1228.06,2408,60.04273504273404,-0.8863775280656547,57512,0.0226070497651795,1.108124633893567,34.0,1,1,60453.0,3.75,1169.47,3.74,20.43,0.1903589834202079,49.0
2018-01-08 13:30:00,1230.61,1233.7,1229.99,1232.85,322,65.77219526120427,-1.1453476547407515,57834,0.0255260974815952,1.252511903152481,35.0,1,1,60453.0,3.75,1169.47,3.74,20.43,0.09856796088454647,21.38456338241631
2018-01-08 14:30:00,1232.85,1252.01,1231.99,1244.57,7229,71.25021979954252,-1.9252929181587584,65063,0.033845027791313,1.6630016324406824,36.0,1,1,60453.0,3.75,1169.47,3.74,20.43,0.0847992078843142,47.0
2018-01-08 15:30:00,1244.54,1248.64,1243.47,1246.44,5157,71.59485753995816,-2.3578971642039264,70220,0.0339630883421431,1.671119215482349,37.0,1,0,60453.0,3.75,1169.47,3.74,20.43,0.1120775507305194,50.0
2018-01-08 16:30:00,1246.42,1248.36,1243.56,1244.79,3432,72.35671139392247,-2.3201046590222347,66788,0.0312761712505936,1.540879246247414,38.0,1,0,60453.0,3.75,1169.47,3.74,20.43,0.1107936507936507,49.0
2018-01-08 17:30:00,1244.82,1246.26,1243.38,1244.1,2908,56.62365405155728,-2.0454346982798377,63880,0.0294649464794345,1.4533937856103876,39.0,1,1,60453.0,3.75,1169.47,3.74,20.43,0.1182605661881977,38.0
2018-01-08 18:30:00,1244.1,1246.42,1243.87,1244.87,2739,57.7503792713174,-1.7252050204309306,66619,0.0288875285979398,1.4265940293119002,40.0,1,0,60453.0,3.75,1169.47,3.74,20.43,0.0775728558880732,46.0
2018-01-08 19:30:00,1244.84,1245.18,1241.71,1244.01,3133,55.92020592020583,-1.2852514801680357,63486,0.0270418863398571,1.3369236752212146,41.0,1,1,60453.0,3.75,1169.47,3.74,20.43,0.1203106353106353,37.0
2018-01-08 20:30:00,1244.0,1246.69,1242.41,1244.97,2492,55.01559678213749,-0.9065392339951864,65978,0.0267137460157433,1.3221423546242477,42.0,1,1,60453.0,3.75,1169.47,3.74,20.43,0.1153059163059163,25.0
2018-01-08 21:30:00,1244.88,1245.73,1243.96,1245.5,25,54.71074380165292,-0.5565567845239308,66003,0.0260583476609722,1.2910779485605417,43.0,1,1,60453.0,3.75,1169.47,3.74,20.43,0.1128888509151666,38.0
2018-01-09 13:30:00,1254.52,1258.39,1253.49,1257.0,528,61.76984281001363,-0.941739539944452,66531,0.034091267637949,1.6914278329309127,44.0,1,0,60453.0,3.75,1169.47,3.74,20.43,0.1252170176018187,36.141448974609375
2018-01-09 14:30:00,1256.5,1258.8,1246.53,1248.79,7422,63.371552525565605,-0.5075251179984441,59109,0.0262370055661051,1.3031365453650778,45.0,1,0,60453.0,3.75,1169.47,3.74,20.43,0.0814458341190269,83.0
2018-01-09 15:30:00,1248.98,1249.0,1241.72,1246.5,5294,65.2018790509605,0.0408655254605569,53815,0.0233776869584975,1.1622292298604862,46.0,1,1,60453.0,3.75,1169.47,3.74,20.43,0.0832530773098954,55.0
2018-01-09 16:30:00,1246.51,1247.37,1242.57,1246.55,3396,52.10335255178317,0.4826455947683339,57211,0.0224797102050354,1.1186123973170652,47.0,1,1,60453.0,3.75,1169.47,3.74,20.43,0.0839496630263675,44.0
2018-01-09 17:30:00,1246.56,1252.35,1246.38,1251.55,2733,52.5022940636693,0.5174478975109356,59944,0.0255119649070628,1.2708236758533076,48.0,1,1,60453.0,3.75,1169.47,3.74,20.43,0.0935091171454807,33.0
2018-01-09 18:30:00,1251.57,1252.8,1249.3,1252.52,3114,46.22139730733021,0.5513458431800373,63058,0.0252490903975989,1.2590266689571763,49.0,1,0,60453.0,3.75,1169.47,3.74,20.43,0.0628308823529411,34.0
2018-01-09 19:30:00,1252.59,1255.09,1250.29,1250.46,3129,40.75933479761551,0.7750108616955309,59929,0.0226179450547687,1.1288687603707783,50.0,1,1,60453.0,3.75,1169.47,3.74,20.43,0.1304850589225589,24.0
2018-01-09 20:30:00,1250.46,1254.05,1250.44,1252.0,2464,40.388987117959104,0.8743833189460446,62393,0.0229195192868798,1.144991554081571,51.0,1,0,60453.0,3.75,1169.47,3.74,20.43,0.1001317523056653,46.0
2018-01-09 21:30:00,1252.4,1252.7,1251.48,1251.48,21,43.8786310713866,1.0201138293396408,62372,0.0215934722815361,1.079697767647076,52.0,1,0,60453.0,3.75,1169.47,3.74,20.43,0.1291152597402597,28.0
2018-01-10 13:30:00,1244.46,1245.34,1242.97,1242.99,270,50.537294563843375,1.6935629700372663,62102,0.0140798986538175,0.704415502249276,53.0,1,1,60453.0,3.75,1169.47,3.74,20.43,0.08038940286327301,21.17303466796875
2018-01-10 14:30:00,1245.15,1251.0,1237.12,1243.19,5406,49.25699093196619,2.104037136666616,67508,0.0136768756148872,0.6846345021608613,54.0,1,1,60453.0,3.75,1169.47,3.74,20.43,0.077112111373475,44.0
2018-01-10 15:30:00,1243.17,1250.78,1242.73,1249.33,3505,52.78966586831056,1.944293500816432,71013,0.0179375094809845,0.8985704040369455,55.0,1,0,60453.0,3.75,1169.47,3.74,20.43,0.1321142623716153,34.0
2018-01-10 16:30:00,1249.35,1252.49,1247.28,1247.3,2661,54.81334291633199,1.9524812938936336,68352,0.0156349401049481,0.7837245058394728,56.0,1,1,60453.0,3.75,1169.47,3.74,20.43,0.213736111111111,30.0
2018-01-10 17:30:00,1247.27,1250.09,1247.27,1248.02,2173,54.99410476671728,1.8855473602935893,70525,0.0155751784349018,0.7812255056105641,57.0,1,0,60453.0,3.75,1169.47,3.74,20.43,0.1809325396825397,30.0
2018-01-10 18:30:00,1247.99,1251.49,1247.29,1247.76,2441,42.50617822357892,1.8332811378645752,68084,0.0147522212733826,0.7403931328415183,58.0,1,1,60453.0,3.75,1169.47,3.74,20.43,0.1542555014430014,30.0
2018-01-10 19:30:00,1247.74,1250.03,1247.3,1249.41,2233,41.85747363004895,1.6668780779426149,70317,0.0154532045656923,0.776063990376997,59.0,1,1,60453.0,3.75,1169.47,3.74,20.43,0.1567550505050505,24.0
2018-01-10 20:30:00,1249.43,1254.31,1248.94,1253.59,2054,38.73839742375434,1.27240154107408,72371,0.0180978703736945,0.9095516770289578,60.0,1,1,60453.0,3.75,1169.47,3.74,20.43,0.064174912389198,21.0
2018-01-10 21:30:00,1253.71,1254.65,1253.71,1253.73,58,66.59101961420035,1.0105753806083548,72429,0.0174849041853182,0.8793731798905355,61.0,1,1,60453.0,3.75,1169.47,3.74,20.43,0.0631093544137022,23.0
2018-01-11 13:30:00,1260.01,1260.85,1257.97,1258.79,329,66.65588092541685,0.529331054491772,72758,0.0207271563387357,1.043319329698761,62.0,1,1,60453.0,3.75,1169.47,3.74,20.43,0.07698743756766631,24.435791015625
2018-01-11 14:30:00,1258.8,1262.8,1256.31,1260.07,6378,66.98702546852495,0.1758116124600821,79136,0.0208937161458346,1.052600924612534,63.0,1,1,60453.0,3.75,1169.47,3.74,20.43,0.1482512626262626,48.0
2018-01-11 15:30:00,1260.05,1261.78,1258.23,1260.73,3817,87.611697806663,-0.0399540320154052,82953,0.0205708229983858,1.0372048099218318,64.0,1,1,60453.0,3.75,1169.47,3.74,20.43,0.13661071392132,44.0
2018-01-11 16:30:00,1260.69,1266.3,1260.57,1265.81,2801,59.53528807397497,-0.4400504840517696,85754,0.0236922239817444,1.195745797768268,65.0,1,1,60453.0,3.75,1169.47,3.74,20.43,0.0798553077357425,46.0
2018-01-11 17:30:00,1265.82,1270.14,1265.6,1268.21,3633,50.71902654867308,-0.7626738949443297,89387,0.0246032102314877,1.2429714527575015,66.0,1,1,60453.0,3.75,1169.47,3.74,20.43,0.0927154452690166,56.0
2018-01-11 18:30:00,1268.21,1270.14,1267.73,1269.17,2275,49.40135346173922,-0.926190528264307,91662,0.0243593157472566,1.2318745330414913,67.0,1,1,60453.0,3.75,1169.47,3.74,20.43,0.1561111111111111,40.0
2018-01-11 19:30:00,1269.19,1273.42,1269.17,1272.88,2271,52.30618253189454,-1.1547979036310432,93933,0.0262528373580855,1.3290559239028426,68.0,1,1,60453.0,3.75,1169.47,3.74,20.43,0.1210163526498753,44.0
2018-01-11 20:30:00,1272.85,1276.98,1271.99,1276.83,2115,50.534351145038656,-1.424903140025112,96048,0.0282504795632526,1.4318380445338337,69.0,1,0,60453.0,3.75,1169.47,3.74,20.43,0.1524089105339105,42.0
2018-01-11 21:30:00,1276.85,1276.95,1276.48,1276.48,41,57.520756902877984,-1.4291954720439346,96007,0.0268423697370433,1.3619620427873542,70.0,1,0,60453.0,3.75,1169.47,3.74,20.43,0.1573809523809524,40.0
2018-01-12 13:30:00,1282.0,1282.0,1271.97,1271.97,635,62.06896551724202,-0.9979175070561652,95372,0.022283723704906,1.1316890215018702,71.0,1,1,60453.0,3.75,1169.47,3.74,20.43,0.05007322659125818,22.99725341796875
2018-01-12 14:30:00,1272.0,1298.81,1272.0,1296.9,8034,73.58953393295234,-2.192758388816941,103406,0.0405930167850791,2.064956118697637,72.0,1,1,60453.0,3.75,1169.47,3.74,20.43,0.1116808893533031,58.0
2018-01-12 15:30:00,1296.89,1301.82,1295.08,1298.99,5590,73.74695204551662,-2.881590345646577,108996,0.0405451137749104,2.0659382316900974,73.0,1,1,60453.0,3.75,1169.47,3.74,20.43,0.1234313612313612,85.0
2018-01-12 16:30:00,1299.01,1300.88,1297.58,1299.56,3922,72.3970944309933,-3.113585425647015,112918,0.0393305574250701,2.0072739873101,74.0,1,1,60453.0,3.75,1169.47,3.74,20.43,0.1519722021805355,60.0
2018-01-12 17:30:00,1299.57,1305.28,1299.47,1304.58,3927,73.5212605907041,-3.3239745491946664,116845,0.0415748446598187,2.1254201054548503,75.0,1,0,60453.0,3.75,1169.47,3.74,20.43,0.1244756235827664,42.0
2018-01-12 18:30:00,1304.6,1304.99,1302.47,1303.94,2652,62.157408164935305,-3.141008544730372,114193,0.0393900899847753,2.0169722581820224,76.0,1,0,60453.0,3.75,1169.47,3.74,20.43,0.1410324839302111,66.0
2018-01-12 19:30:00,1303.93,1305.5,1300.82,1302.98,3815,63.892843276821786,-2.693505900618268,110378,0.0370540334809123,1.9002282480571464,77.0,1,1,60453.0,3.75,1169.47,3.74,20.43,0.1606209415584416,44.0
2018-01-12 20:30:00,1302.97,1305.48,1301.53,1304.84,2659,48.4062410261319,-2.277482410947087,113037,0.0369674076065461,1.898650669701965,78.0,1,1,60453.0,3.75,1169.47,3.74,20.43,0.0445421318447634,38.0
2018-01-16 13:30:00,1319.1,1323.47,1319.07,1322.05,692,53.10559006211187,-2.877408380700864,113729,0.0485618415378909,2.499095741478186,79.0,1,1,60453.0,3.75,1169.47,3.74,20.43,0.11955340547981633,24.736338019211455
2018-01-16 14:30:00,1321.98,1339.4,1321.93,1330.27,8927,56.1678806473523,-3.5023836852849577,122656,0.052807275635411,2.723444928087247,80.0,1,0,60453.0,3.75,1169.47,3.74,20.43,0.0774987203112203,74.0
2018-01-16 15:30:00,1330.25,1334.3,1324.58,1328.37,7255,58.40032601044715,-3.456479790752578,115401,0.0491926947643379,2.5421333622796283,81.0,1,0,60453.0,3.75,1169.47,3.74,20.43,0.1271765983772562,76.0
2018-01-16 16:30:00,1328.32,1329.17,1317.25,1319.91,6237,59.88156325781426,-2.565966278046808,109164,0.0407756308675598,2.110677151994196,82.0,1,0,60453.0,3.75,1169.47,3.74,20.43,0.1617147740026527,33.0
2018-01-16 17:30:00,1319.91,1321.38,1311.42,1317.2,5989,53.84088176803031,-1.553853220079375,103175,0.0370673304283264,1.9216309891710357,83.0,1,0,60453.0,3.75,1169.47,3.74,20.43,0.0501961955868205,48.0
2018-01-16 18:30:00,1317.2,1320.22,1292.28,1298.65,6552,50.78423060618904,0.4958327788194197,96623,0.0215625388023308,1.1188219307721283,84.0,1,1,60453.0,3.75,1169.47,3.74,20.43,0.0961811458076701,41.0
2018-01-16 19:30:00,1298.62,1310.09,1298.47,1309.98,7512,48.34068544282317,1.1803995708867203,104135,0.0292450516287128,1.5192602864278797,85.0,1,0,60453.0,3.75,1169.47,3.74,20.43,0.1131544967774041,56.0
2018-01-16 20:30:00,1309.5,1309.71,1303.47,1305.77,3347,41.0079270182896,1.9624860947669749,100788,0.0248948049369036,1.294583412450493,86.0,1,1,60453.0,3.75,1169.47,3.74,20.43,0.1096871617965367,32.0
